alim_code;alim_nom_fr;carbo;alim_image_url
18030;Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants;0,28;
22000;Oeuf, cru;0,27;
6584;Viande blanche, cuite (aliment moyen);0,26;
28476;Porc, maigre 80/20, cru;0,26;
28477;Porc, palette, découennée, dégraissée, désossée, crue;0,25;
6999;Viande cuite (aliment moyen);0,24;
28205;Porc, viande, cuite (aliment moyen);0,24;
28475;Porc, maigre 90/10, cru;0,24;
19591;"Mozzarella au lait de bufflonne ou buflesse (""di bufala"")";0,24;
16616;Matière grasse végétale (type margarine) à 70% MG, doux;0,24;
16719;Matière grasse végétale (type margarine), teneur en matière grasse inconue, doux (aliment moyen);0,24;
16725;Matière grasse végétale (type margarine), teneur réduite en matière grasse inconnue, doux (aliment moyen);0,24;
6311;Boeuf, queue, crue;0,23;
28472;Porc, hachage sans jarret, sans bateau, découenné, dégraissé, désossé, cru;0,23;
10099;Escargot, sans matière grasse ajoutée, cuit;0,23;
6116;Boeuf, filet, cru;0,22;
28479;Porc, poitrine cutter, sans mouille, crue;0,22;
25537;Carpaccio de saumon avec marinade;0,22;
6104;Boeuf, gîte à la noix, cuit;0,2;
6271;Boeuf, paleron, braisé ou bouilli;0,2;
36008;Poulet fermier, viande et peau, cru;0,2;
40409;Rognon, veau, cru;0,2;
8000;Rillettes traditionnelles de porc;0,2;
8400;Fromage de tête;0,2;
30732;Cervelas à l'ail, pur porc;0,2;
18068;Cola, non sucré, avec édulcorants, sans caféine;0,2;
18022;Tisane infusée, non sucrée;0,2;
51502;Meloukhia, sauce, artisanale;0,2;
16737;Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, riche en oméga 3;0,18;
16741;Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux;0,18;
12063;Fromage type feta, au lait de vache, à l'huile et aux aromates;0,16;
18001;Boisson gazeuse, sans jus de fruit, non sucrée, avec édulcorants;0,16;
40053;Coeur, boeuf, cuit;0,15;
8110;Confit de canard;0,15;
6257;Boeuf, steak haché 20% MG, cuit;0,14;
28471;Porc, gorge, découennée, crue;0,14;
18028;Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant;0,14;
28401;Porc, travers, braisé;0,13;
8001;Rillettes pur porc;0,13;
16740;Matière grasse végétale (type margarine) à 50-63% MG, allégée, demi-sel, riche en oméga 3;0,12;
10009;Homard, bouilli/cuit à l'eau;0,11;
18060;Cola, non sucré, avec édulcorants;0,11;
25909;Bouillon de viande et légumes type pot-au-feu, prêt à consommer;0,1;
20105;Champignon, morille, crue;0,1;
40056;Coeur, poulet, cuit;0,1;
28302;Porc, échine, crue;0,1;
28470;Porc, bardière découennée, crue;0,1;
21003;Mouton, épaule, crue;0,1;
28804;Jambon cru, fumé, allégé en matière grasse;0,1;
26056;Oeufs de cabillaud, fumés, semi-conserve;0,1;
18035;Limonade, non sucrée, avec édulcorants;0,1;
1005;Whisky;0,096;
13186;Olive noire (aliment moyen);0,05;
13184;Olive (aliment moyen);0,043;
6585;Viande rouge, cuite (aliment moyen);0,027;
10039;Crabe, cru;0,027;
21523;Agneau, viande, cuite (aliment moyen);0,011;
28540;Pied de porc demi-sel;0,01;
6259;Boeuf, steak haché, cuit (aliment moyen);0,0018;
8240;Pâté de lapin;0,00027;
26140;Poisson cuit (aliment moyen);0;
26249;Poisson blanc, cuit (aliment moyen);0;
26250;Poisson blanc, de mer, cuit (aliment moyen);0;
20135;Fondue de poireau;0;
6101;Boeuf, braisé;0;
6110;Boeuf, faux-filet, grillé/poêlé;0;
6123;Boeuf, plat de côtes, braisé;0;
6251;Boeuf, steak haché 5% MG, cuit;0;
6253;Boeuf, steak haché 10% MG, cuit;0;
6255;Boeuf, steak haché 15% MG, cuit;0;
6511;Veau, côte, grillée/poêlée;0;
6551;Veau, rôti, cuit;0;
28007;Porc, longe, cuite;0;
28010;Porc, épaule, cuite;0;
28101;Porc, côte, grillée;0;
28202;Porc, filet, maigre, en rôti, cuit;0;
36006;Poulet, cuisse, viande, rôti/cuit au four;0;
36018;Poulet, filet, sans peau, sauté/poêlé;0;
36032;Poulet, poitrine, viande et peau, rôti/cuit au four;0;
36033;Poulet, aile, viande et peau, rôti/cuit au four;0;
36041;Poulet, filet, sans peau, sauté/poêlé, bio;0;
36302;Dinde, viande, rôtie/cuite au four;0;
36306;Dinde, escalope, sautée/poêlée;0;
21503;Agneau, gigot, rôti/cuit au four;0;
21507;Agneau, épaule, maigre, rôtie/cuite au four;0;
21512;Agneau, côte première, grillée/poêlée;0;
21513;Agneau, selle, partie maigre, rôtie/cuite au four;0;
21522;Agneau, côte ou côtelette, cuite (aliment moyen);0;
21524;Agneau, côte ou côtelette, grillée/poêlée (aliment moyen);0;
14000;Chevreuil, rôti/cuit au four;0;
14003;Sanglier, rôti/cuit au four;0;
14007;Cerf, rôti/cuit au four;0;
14008;Gibier à poil, cuit (aliment moyen);0;
36402;Faisan, viande, rôtie/cuite au four;0;
36603;Gibier à plumes, viande, cuit (aliment moyen);0;
6902;Cheval, viande, rôtie/cuite au four;0;
21801;Chevreau, cuit;0;
34000;Lapin, viande braisée;0;
34004;Lapin de garenne, viande, cuite;0;
36051;Chapon, viande et peau, rôti/cuit au four;0;
36102;Caille, viande et peau, cuite;0;
36200;Canard, viande et peau, rôti/cuit au four;0;
36202;Canard, viande, rôtie/cuite au four;0;
36502;Oie, viande, rôtie/cuite au four;0;
36503;Oie, viande et peau, rôtie/cuite au four;0;
36602;Pigeon, viande, rôtie/cuite au four;0;
36801;Autruche, viande cuite;0;
40007;Cervelle, veau, cuite;0;
40057;Coeur, dinde, cuit;0;
40109;Foie, volaille, cuit;0;
40118;Foie, dinde, cuit;0;
40201;Langue, veau, cuite;0;
40203;Langue, boeuf, cuite;0;
40303;Ris, agneau, cuit;0;
40305;Ris, veau, braisé ou sauté/poêlé;0;
40401;Rognon, cuit (aliment moyen);0;
40403;Rognon, boeuf, cuit;0;
40405;Rognon, porc, cuit;0;
40406;Rognon, agneau, braisé;0;
40408;Rognon, veau, braisé ou sauté/poêlé;0;
40701;Gésier, canard, confit, appertisé;0;
6002;Boeuf, épaule, crue;0;
6102;Boeuf, gîte à la noix, cru;0;
6103;Boeuf, entrecôte, crue;0;
6122;Boeuf, plat de côtes, cru;0;
6130;Boeuf, hampe, crue;0;
6150;Boeuf, jarret, cru;0;
6201;Boeuf, steak ou bifteck, cru;0;
6202;Boeuf, boule de macreuse, crue;0;
6212;Boeuf, bavette d'aloyau, crue;0;
6231;Boeuf, à bourguignon ou pot-au-feu, cru;0;
6256;Boeuf, steak haché 20% MG, cru;0;
6270;Boeuf, paleron, cru;0;
6510;Veau, côte, crue;0;
6522;Veau, noix, crue;0;
6530;Veau, filet, cru;0;
6540;Veau, poitrine, crue;0;
6550;Veau, rôti, cru;0;
6560;Veau, épaule, crue;0;
6583;Veau, jarret, cru;0;
28002;Porc, poitrine, crue;0;
28004;Porc, jarret, cru;0;
28102;Porc, rouelle de jambon, crue;0;
28201;Porc, filet, maigre, cru;0;
28460;Porc, escalope de jambon, crue;0;
36002;Poulet, cuisse, viande et peau, cru;0;
36003;Poulet, viande, crue;0;
36007;Poulet (var. blanc), viande et peau, cru;0;
36017;Poulet, filet, sans peau, cru;0;
36019;Poulet, haut de cuisse, viande, cru;0;
36022;Poulet, pilon, cru;0;
36023;Poulet, aile, viande et peau, cru;0;
36024;Poulet, cuisse, viande, cru;0;
36029;Poulet, poitrine, viande et peau, cru;0;
36037;Poulet, cuisse, viande et peau, cru, bio;0;
36038;Poulet, cuisse, viande et peau, cru, label rouge;0;
36039;Poulet, filet, sans peau, cru, bio;0;
36040;Poulet, filet, sans peau, cru, label rouge;0;
36300;Dinde, viande et peau, crue;0;
36305;Dinde, cuisse, viande et peau, crue;0;
36310;Dinde, aile, crue;0;
21500;Agneau, côtelette, crue;0;
21505;Agneau, épaule, maigre, crue;0;
21515;Agneau, selle, crue;0;
21517;Agneau, côte première, crue;0;
14002;Sanglier, cru;0;
14004;Lièvre, viande crue;0;
14005;Chevreuil, cru;0;
14006;Cerf, cru;0;
36401;Faisan, viande, cru;0;
36403;Faisan, viande et peau, cru;0;
21800;Chevreau, cru;0;
34003;Lapin de garenne, viande, crue;0;
36001;Poule, viande ,crue;0;
36014;Poule, cuisse, crue;0;
36050;Chapon, viande et peau, cru;0;
36100;Caille, viande et peau, crue;0;
36201;Canard, viande, crue;0;
36500;Oie, viande crue;0;
36501;Oie, viande et peau, crue;0;
36700;Pintade, crue;0;
36702;Pintade, poitrine, crue;0;
36703;Pintade, cuisse, crue;0;
36800;Autruche, viande crue;0;
40005;Cervelle, porc, crue;0;
40115;Foie, dinde, cru;0;
40302;Ris, agneau, cru;0;
40304;Ris, veau, cru;0;
40502;Tripes, boeuf, crues;0;
28700;Jambon de porc à cuire ou Jambon à rôtir/cuire au four;0;
30011;Saucisse de Toulouse, cuite;0;
30108;Saucisse de Morteau, bouillie/cuite à l'eau;0;
8450;Museau de boeuf;0;
8504;Andouille, réchauffée à la poêle;0;
28503;Bresaola;0;
25996;Saumon, cuit, sans précision (aliment moyen);0;
25997;Cabillaud, cuit, sans précision (aliment moyen);0;
25998;Hareng fumé, filet, doux;0;
26087;Maquereau, fumé;0;
26090;Haddock (fumé) ou églefin fumé;0;
26152;Lieu ou colin d'Alaska, fumé;0;
26999;Anguille, cuite (aliment moyen);0;
10059;Crevette rose, crue;0;
26039;Thon, au naturel, appertisé, égoutté;0;
26077;Thon germon ou thon blanc, cuit à la vapeur sous pression;0;
26123;Maquereau, au naturel, appertisé, égoutté;0;
26177;Anchois au sel (anchoité, semi-conserve);0;
26245;Thon à l'huile de tournesol, miettes, appertisées, égouttées;0;
12034;Fromage à pâte molle et croûte lavée (aliment moyen);0;
12100;Fromage à pâte pressée cuite (aliment moyen);0;
18008;Eau de source, embouteillée (aliment moyen);0;
18009;Eau minérale, embouteillée, faiblement minéralisée (aliment moyen);0;
18044;Eau minérale (aliment moyen);0;
18045;Eau minérale, plate (aliment moyen);0;
18046;Eau minérale, gazeuse (aliment moyen);0;
18066;Eau du robinet;0;
18430;Eau embouteillée de source;0;
76000;Eau minérale Abatilles, embouteillée, non gazeuse, faiblement minéralisée (Arcachon, 33);0;
76001;Eau minérale Aix-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Aix-les-Bains, 73);0;
76002;Eau minérale Aizac, embouteillée, gazeuse, faiblement minéralisée (Aizac, 07);0;
76004;Eau minérale Amanda, embouteillée, non gazeuse, fortement minéralisée (St-Amand, 59);0;
76006;Eau minérale Arcens, embouteillée, gazeuse, moyennement minéralisée (Arcens, 07);0;
76007;Eau minérale Ardesy, embouteillée, gazeuse, fortement minéralisée (Ardes, 63);0;
76010;Eau minérale Celtic, embouteillée, gazeuse ou non gazeuse, très faiblement minéralisée (Niederbronn, 67);0;
76011;Eau minérale Chambon, embouteillée, non gazeuse, faiblement minéralisée (Chambon, 45);0;
76012;Eau minérale Chantemerle, embouteillée, non gazeuse, faiblement minéralisée (Le Pestrin, 07);0;
76013;Eau minérale Chateauneuf, embouteillée, gazeuse, fortement minéralisée (Chateauneuf, 63);0;
76014;Eau minérale Chateldon, embouteillée, gazeuse, fortement minéralisée (Chateldon, 63);0;
76015;Eau minérale Clos de l'Abbaye, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);0;
76016;Eau minérale Contrex, embouteillée, non gazeuse, fortement minéralisée (Contrexéville, 88);0;
76017;Eau minérale Dax, embouteillée, non gazeuse, moyennement minéralisée (Dax, 40);0;
76018;Eau minérale Didier, embouteillée, gazeuse, fortement minéralisée (Martinique);0;
76019;Eau minérale Didier, embouteillée non gazeuse, fortement minéralisée (Martinique);0;
76020;Eau minérale Evian, embouteillée, non gazeuse, faiblement minéralisée (Evian, 74);0;
76022;Eau minérale Hépar, embouteillée, non gazeuse, fortement minéralisée (Vittel, 88);0;
76023;Eau minérale Hydroxydase, embouteillée, gazeuse, fortement minéralisée (Le Breuil sur Couze, 63);0;
76024;Eau minérale Vernière, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34);0;
76025;Eau minérale Luchon, embouteillée, non gazeuse, faiblement minéralisée (Luchon, 31);0;
76027;Eau minérale Mont-Roucous, embouteillée, très faiblement minéralisée (Lacaune, 81);0;
76028;Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64);0;
76029;Eau minérale Orée du bois, embouteillée, non gazeuse, moyennement minéralisée (St-Amand, 59);0;
76030;Eau minérale Orezza, embouteillée, gazeuse, moyennement minéralisée (Rapaggio, 20B);0;
76031;Eau minérale Parot, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42);0;
76032;Eau minérale Plancoet, embouteillée, gazeuse ou non gazeuse, faiblement minéralisée (Plancoet, 22);0;
76033;Eau minérale Propiac, embouteillée, non gazeuse, fortement minéralisée (Propiac, 26);0;
76034;Eau minérale Puits St-Georges, embouteillée, gazeuse, moyennement minéralisée (St-Romain-le-Puy, 42);0;
76035;Eau minérale Quézac, embouteillée, gazeuse, moyennement minéralisée (Quézac, 48);0;
76036;Eau minérale Reine des basaltes, embouteillée, gazeuse, moyennement minéralisée (Asperjoc, 07);0;
76037;Eau minérale Rozana, embouteillée, gazeuse, fortement minéralisée (Beauregard, 63);0;
76038;Eau minérale Sail-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Sail-les-Bains, 42);0;
76039;Eau minérale Salvetat, embouteillée, gazeuse, moyennement minéralisée (La Salvetat, 34);0;
76043;Eau minérale St-Amand, embouteillée, gazeuse ou non gazeuse, moyennement minéralisée (St-Amand, 59);0;
76044;Eau minérale St-Antonin, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82);0;
76046;Eau minérale St-Diéry, embouteillée, gazeuse, fortement minéralisée (St-Diéry, 63);0;
76047;Eau minérale Ste-Marguerite, embouteillée, gazeuse, moyennement minéralisée (St-Maurice, 63);0;
76049;Eau minérale St-Yorre, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);0;
76050;Eau minérale Thonon, embouteillée, non gazeuse, faiblement minéralisée (Thonon, 74);0;
76053;Eau minérale Ventadour, embouteillée, gazeuse, faiblement minéralisée (Le Pestrin, 07);0;
76054;Eau minérale Vernet, embouteillée, gazeuse, faiblement minéralisée (Prades, 07);0;
76055;Eau minérale Vichy Célestins, embouteillée, gazeuse, fortement minéralisée (Saint-Yorre, 03);0;
76056;Eau minérale Vittel, embouteillée, non gazeuse, moyennement minéralisée (Vittel, 88);0;
76057;Eau minérale Volvic, embouteillée, non gazeuse, faiblement minéralisée (Volvic, 63);0;
76058;Eau minérale Volvic active, embouteillée, gazeuse, faiblement minéralisée (Volvic, 63);0;
76059;Eau minérale Wattwiller, embouteillée, gazeuse ou non gazeuse, faiblement minéraliséee (Wattwiller, 68);0;
76060;Eau minérale Perrier, embouteillée, gazeuse, faiblement minéralisée (Vergèse, 30);0;
76061;Eau minérale Badoit, embouteillée, gazeuse, moyennement minéralisée (St-Galmier, 42);0;
76062;Eau minérale Avra, embouteillée, non gazeuse, faiblement minéralisée (Grèce);0;
76063;Eau minérale Beckerich, embouteillée, non gazeuse, faiblement minéralisée (Luxembourg);0;
76065;Eau minérale Chaudfontaine, embouteillée, non gazeuse, faiblement minéralisée (Belgique);0;
76066;Eau minérale Christinen Brunnen, embouteillée, non gazeuse, moyennement minéralisée (Allemagne);0;
76067;Eau minérale Courmayeur, embouteillée, non gazeuse, fortement minéralisée (Italie);0;
76069;Eau minérale Levissima, embouteillée, non gazeuse, faiblement minéralisée (Italie);0;
76070;Eau minérale Luso, embouteillée, non gazeuse, très faiblement minéralisée (Portugal);0;
76071;Eau minérale Néro, embouteillée, non gazeuse, faiblement minéralisée (Grèce);0;
76072;Eau minérale Penacova, embouteillée, non gazeuse, très faiblement minéralisée (Portugal);0;
76074;Eau minérale San Bernardo, embouteillée, très faiblement minéralisée (Italie);0;
76075;Eau minérale San Pellegrino, embouteillée, gazeuse, moyennement minéralisée (Italie);0;
76076;Eau minérale Spa-Reine, embouteillée, gazeuse ou non non gazeuse, moyennement minéralisée (Belgique);0;
76078;Eau minérale Valvert, embouteillée, non gazeuse, faiblement minéralisée (Belgique);0;
76079;Eau minérale Appollinaris, embouteillée, non gazeuse, fortement minéralisée (Allemagne);0;
76080;Eau de source Cristaline, embouteillée, non gazeuse;0;
76081;Eau minérale Biovive, embouteillée, non gazeuse, faiblement minéralisée (Dax, 40);0;
76082;Eau minérale La Cairolle, embouteillée, non gazeuse, fortement minéralisée (Les Aires, 34);0;
76083;Eau minérale Cilaos, embouteillée, gazeuse, fortement minéralisée (Cilaos, 974);0;
76085;Eau minérale La Française, embouteillée, non gazeuse, fortement minéralisée (Propiac, 26);0;
76086;Eau minérale Montcalm, embouteillée, non gazeuse, très faiblement minéralisée (Auzat, 09);0;
76087;Eau minérale Montclar, embouteillée, non gazeuse, faiblement minéralisée (Montclar, 04);0;
76088;Eau minérale Nessel, embouteillée, gazeuse, moyennement minéralisée (Soultzmatt, 68);0;
76089;Eau minérale Ogeu, embouteillée, gazeuse, faiblement minéralisée (Ogeu-les-Bains, 64);0;
76090;Eau minérale Ogeu, embouteillée, non gazeuse, faiblement minéralisée (Ogeu-les-Bains, 64);0;
76091;Eau minérale Prince Noir, embouteillée, non gazeuse, fortement minéralisée (St-Antonin-Noble-Val, 82);0;
76092;Eau minérale St-Alban, embouteillée, gazeuse, moyennement minéralisée (St-Alban, 42);0;
76093;Eau minérale St-Géron, embouteillée, gazeuse, moyennement minéralisée (St-Géron, 43);0;
76094;Eau minérale St-Michel-de-Mourcairol, embouteillée, gazeuse, moyennement minéralisée (Les Aires, 34);0;
76095;Eau minérale Treignac, embouteillée, non gazeuse, très faiblement minéralisée (Treignac, 19);0;
76096;Eau minérale Vals, embouteillée, gazeuse, moyennement minéralisée (Vals-les-Bains, 07);0;
76097;Eau minérale Vauban, embouteillée, non gazeuse, moyennement minéralisée (St-Amand-les-Eaux, 59);0;
76100;Eau minérale Carola, embouteillée, gazeuse ou non gazeuse, moyennement minéralisée (Ribeauville, 68);0;
76101;Eau minérale Mont-Blanc, embouteillée, non gazeuse, faiblement minéralisée (Italie);0;
76102;Eau minérale Eden (La Goa), embouteillée, non gazeuse, faiblement minéralisée (Suisse);0;
18020;Thé infusé, non sucré;0;
18156;Thé oolong, infusé, non sucré;0;
1002;Gin;0;
1004;Rhum;0;
1008;Vodka;0;
1014;Alcool pur;0;
1024;Eau de vie, type calvados;0;
16401;Huile de beurre ou Beurre concentré;0;
16030;Huile ou beurre de cacao;0;
16040;Huile ou graisse de coco (coprah), sans précision;0;
16060;Huile ou graisse de coco (coprah), raffinée;0;
16080;Matière grasse ou graisse végétale solide (type margarine) pour friture;0;
16110;Huile ou beurre de karité;0;
16128;Huile pour friture, sans précision;0;
16129;Huile de palme, sans précision;0;
16150;Huile de palme raffinée;0;
16200;Huile ou graisse de palmiste, sans précision;0;
17001;Huile végétale (aliment moyen);0;
17020;Huile d'amandes d'abricot;0;
17030;Huile d'amande;0;
17040;Huile d'arachide;0;
17100;Huile d'avocat;0;
17110;Huile de germe de blé;0;
17126;Huile de carthame;0;
17130;Huile de colza;0;
17170;Huile de coton;0;
17180;Huile de lin;0;
17190;Huile de maïs;0;
17210;Huile de noisette;0;
17220;Huile de noix;0;
17270;Huile d'olive vierge extra;0;
17325;Huile de pavot;0;
17350;Huile de pépins de raisin;0;
17390;Huile de son de riz;0;
17400;Huile de sésame;0;
17420;Huile de soja;0;
17440;Huile de tournesol;0;
17700;Huile combinée (mélange d'huiles);0;
17701;Huile combinée, mélange d'huile d'olive et de graines;0;
17900;Huile d'argan ou d'argane;0;
16736;Matière grasse végétale (type margarine), à tartiner, à 30-40% MG, légère, doux, riche en oméga 3;0;
16739;Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, aux esters de stérol végétal;0;
17630;Huile de foie de morue;0;
17640;Huile de sardine;0;
17645;Huile de saumon;0;
17650;Huile de hareng;0;
16520;Saindoux;0;
16530;Lard gras, cru;0;
16540;Graisse de poulet;0;
16550;Graisse de canard;0;
16560;Graisse d'oie;0;
16570;Graisse de dinde;0;
17999;Huile de paraffine;0;
11017;Sel blanc alimentaire, non iodé, non fluoré (marin, ignigène ou gemme);0;
